File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/164.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Auto 2
Injection Number	27
Position	3
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:00:30 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000530
Time Max. (min)	8.022197
Data Points	9627
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.471615
Signal Max.	65,140.120443
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
7.085530	0.05	-1.462630
7.086364	0.05	-1.470833
7.087197	0.05	-1.477734
7.088030	0.05	-1.482292
7.088864	0.05	-1.490234
7.089697	0.05	-1.496354
7.090530	0.05	-1.501693
7.091364	0.05	-1.503125
7.092197	0.05	-1.504036
7.093030	0.05	-1.511849
7.093864	0.05	-1.515755
7.094697	0.05	-1.524089
7.095530	0.05	-1.529297
7.096364	0.05	-1.541667
7.097197	0.05	-1.550000
7.098030	0.05	-1.559505
7.098864	0.05	-1.565495
7.099697	0.05	-1.572786
7.100530	0.05	-1.576693
7.101364	0.05	-1.580469
7.102197	0.05	-1.579167
7.103030	0.05	-1.582031
7.103864	0.05	-1.589583
7.104697	0.05	-1.598307
7.105530	0.05	-1.600000
7.106364	0.05	-1.596484
7.107197	0.05	-1.594792
7.108030	0.05	-1.597526
7.108864	0.05	-1.599479
7.109697	0.05	-1.608724
7.110530	0.05	-1.614323
7.111364	0.05	-1.622005
7.112197	0.05	-1.628255
7.113030	0.05	-1.634635
7.113864	0.05	-1.641536
7.114697	0.05	-1.643620
7.115530	0.05	-1.648828
7.116364	0.05	-1.654688
7.117197	0.05	-1.663932
7.118030	0.05	-1.667318
7.118864	0.05	-1.672005
7.119697	0.05	-1.674479
7.120530	0.05	-1.683203
7.121364	0.05	-1.687240
7.122197	0.05	-1.687760
7.123030	0.05	-1.689063
7.123864	0.05	-1.692969
7.124697	0.05	-1.696875
7.125530	0.05	-1.702865
7.126364	0.05	-1.704036
7.127197	0.05	-1.708203
7.128030	0.05	-1.710286
7.128864	0.05	-1.718880
7.129697	0.05	-1.727344
7.130530	0.05	-1.733984
7.131364	0.05	-1.739844
7.132197	0.05	-1.746745
7.133030	0.05	-1.752083
7.133864	0.05	-1.757813
7.134697	0.05	-1.767578
7.135530	0.05	-1.773177
7.136364	0.05	-1.782031
7.137197	0.05	-1.788021
7.138030	0.05	-1.802734
7.138864	0.05	-1.808854
7.139697	0.05	-1.807813
7.140530	0.05	-1.809375
7.141364	0.05	-1.813281
7.142197	0.05	-1.817708
7.143030	0.05	-1.823177
7.143864	0.05	-1.824479
7.144697	0.05	-1.826823
7.145530	0.05	-1.823698
7.146364	0.05	-1.825781
7.147197	0.05	-1.838932
7.148030	0.05	-1.850651
7.148864	0.05	-1.861849
7.149697	0.05	-1.866536
7.150530	0.05	-1.867969
7.151364	0.05	-1.869531
7.152197	0.05	-1.871354
7.153030	0.05	-1.876302
7.153864	0.05	-1.882682
7.154697	0.05	-1.881901
7.155530	0.05	-1.882943
7.156364	0.05	-1.882552
7.157197	0.05	-1.886458
7.158030	0.05	-1.891536
7.158864	0.05	-1.898177
7.159697	0.05	-1.906250
7.160530	0.05	-1.909635
7.161364	0.05	-1.909896
7.162197	0.05	-1.911979
7.163030	0.05	-1.919922
7.163864	0.05	-1.930078
7.164697	0.05	-1.934766
7.165530	0.05	-1.933594
7.166364	0.05	-1.935417
7.167197	0.05	-1.943620
7.168030	0.05	-1.950651
7.168864	0.05	-1.952214
7.169697	0.05	-1.946615
7.170530	0.05	-1.944922
7.171364	0.05	-1.951432
7.172197	0.05	-1.957682
7.173030	0.05	-1.959375
7.173864	0.05	-1.954818
7.174697	0.05	-1.956901
7.175530	0.05	-1.965625
7.176364	0.05	-1.974089
7.177197	0.05	-1.977474
7.178030	0.05	-1.975391
7.178864	0.05	-1.974609
7.179697	0.05	-1.980208
7.180530	0.05	-1.987891
7.181364	0.05	-1.995313
7.182197	0.05	-1.998307
7.183030	0.05	-2.001042
7.183864	0.05	-2.004427
7.184697	0.05	-2.007292
7.185530	0.05	-2.011979
7.186364	0.05	-2.013542
7.187197	0.05	-2.016536
7.188030	0.05	-2.025911
7.188864	0.05	-2.035286
7.189697	0.05	-2.042578
7.190530	0.05	-2.041536
7.191364	0.05	-2.039453
7.192197	0.05	-2.040104
7.193030	0.05	-2.045182
7.193864	0.05	-2.053646
7.194697	0.05	-2.057943
7.195530	0.05	-2.056901
7.196364	0.05	-2.058594
7.197197	0.05	-2.061719
7.198030	0.05	-2.069271
7.198864	0.05	-2.072005
7.199697	0.05	-2.074219
7.200530	0.05	-2.075260
7.201364	0.05	-2.082031
7.202197	0.05	-2.087370
7.203030	0.05	-2.092969
7.203864	0.05	-2.093880
7.204697	0.05	-2.102344
7.205530	0.05	-2.111328
7.206364	0.05	-2.115495
7.207197	0.05	-2.118750
7.208030	0.05	-2.112500
7.208864	0.05	-2.111589
7.209697	0.05	-2.113542
7.210530	0.05	-2.115755
7.211364	0.05	-2.119661
7.212197	0.05	-2.116797
7.213030	0.05	-2.117839
7.213864	0.05	-2.121354
7.214697	0.05	-2.124219
7.215530	0.05	-2.129688
7.216364	0.05	-2.131901
7.217197	0.05	-2.133073
7.218030	0.05	-2.138411
7.218864	0.05	-2.142839
7.219697	0.05	-2.150651
7.220530	0.05	-2.159505
7.221364	0.05	-2.164453
7.222197	0.05	-2.167318
7.223030	0.05	-2.165495
7.223864	0.05	-2.166146
7.224697	0.05	-2.166667
7.225530	0.05	-2.169141
7.226364	0.05	-2.174479
7.227197	0.05	-2.181510
7.228030	0.05	-2.187500
7.228864	0.05	-2.193229
7.229697	0.05	-2.198438
7.230530	0.05	-2.202995
7.231364	0.05	-2.207292
7.232197	0.05	-2.212109
7.233030	0.05	-2.215234
7.233864	0.05	-2.216016
7.234697	0.05	-2.217839
7.235530	0.05	-2.222005
7.236364	0.05	-2.226432
7.237197	0.05	-2.228906
7.238030	0.05	-2.225130
7.238864	0.05	-2.222786
7.239697	0.05	-2.222266
7.240530	0.05	-2.229818
7.241364	0.05	-2.235417
7.242197	0.05	-2.237109
7.243030	0.05	-2.232161
7.243864	0.05	-2.232031
7.244697	0.05	-2.237760
7.245530	0.05	-2.245443
7.246364	0.05	-2.245443
7.247197	0.05	-2.246615
7.248030	0.05	-2.251693
7.248864	0.05	-2.262630
7.249697	0.05	-2.267188
7.250530	0.05	-2.269922
7.251364	0.05	-2.272917
7.252197	0.05	-2.277995
7.253030	0.05	-2.278255
7.253864	0.05	-2.278125
7.254697	0.05	-2.282422
7.255530	0.05	-2.291016
7.256364	0.05	-2.293750
7.257197	0.05	-2.286589
7.258030	0.05	-2.283464
7.258864	0.05	-2.285417
7.259697	0.05	-2.291276
7.260530	0.05	-2.294141
7.261364	0.05	-2.297266
7.262197	0.05	-2.299479
7.263030	0.05	-2.308594
7.263864	0.05	-2.303125
7.264697	0.05	-2.297917
7.265530	0.05	-2.308073
7.266364	0.05	-2.306641
7.267197	0.05	-2.319922
7.268030	0.05	-2.312240
7.268864	0.05	-2.319661
7.269697	0.05	-2.324219
7.270530	0.05	-2.336198
7.271364	0.05	-2.334766
7.272197	0.05	-2.353646
7.273030	0.05	-2.331120
7.273864	0.05	-2.352734
7.274697	0.05	-2.341406
7.275530	0.05	-2.347135
7.276364	0.05	-2.350781
7.277197	0.05	-2.342578
7.278030	0.05	-2.349349
7.278864	0.05	-2.345703
7.279697	0.05	-2.345052
7.280530	0.05	-2.361328
7.281364	0.05	-2.360417
7.282197	0.05	-2.369792
7.283030	0.05	-2.372396
7.283864	0.05	-2.377083
7.284697	0.05	-2.383203
7.285530	0.05	-2.383984
7.286364	0.05	-2.384245
7.287197	0.05	-2.395182
7.288030	0.05	-2.389974
7.288864	0.05	-2.389974
7.289697	0.05	-2.388542
7.290530	0.05	-2.392708
7.291364	0.05	-2.403906
7.292197	0.05	-2.402734
7.293030	0.05	-2.404557
7.293864	0.05	-2.405469
7.294697	0.05	-2.406250
7.295530	0.05	-2.413802
7.296364	0.05	-2.419271
7.297197	0.05	-2.422656
7.298030	0.05	-2.430339
7.298864	0.05	-2.429427
7.299697	0.05	-2.431641
7.300530	0.05	-2.429688
7.301364	0.05	-2.427734
7.302197	0.05	-2.431901
7.303030	0.05	-2.431901
7.303864	0.05	-2.436198
7.304697	0.05	-2.443490
7.305530	0.05	-2.442448
7.306364	0.05	-2.445443
7.307197	0.05	-2.438542
7.308030	0.05	-2.440495
7.308864	0.05	-2.445443
7.309697	0.05	-2.449479
7.310530	0.05	-2.451823
7.311364	0.05	-2.451432
7.312197	0.05	-2.455990
7.313030	0.05	-2.463802
7.313864	0.05	-2.464583
7.314697	0.05	-2.465495
7.315530	0.05	-2.470964
7.316364	0.05	-2.477344
7.317197	0.05	-2.480990
7.318030	0.05	-2.477734
7.318864	0.05	-2.474740
7.319697	0.05	-2.477344
7.320530	0.05	-2.479818
7.321364	0.05	-2.485677
7.322197	0.05	-2.488151
7.323030	0.05	-2.486979
7.323864	0.05	-2.487109
7.324697	0.05	-2.487760
7.325530	0.05	-2.490365
7.326364	0.05	-2.493359
7.327197	0.05	-2.492448
7.328030	0.05	-2.496745
7.328864	0.05	-2.497266
7.329697	0.05	-2.498828
7.330530	0.05	-2.499479
7.331364	0.05	-2.495443
7.332197	0.05	-2.494661
7.333030	0.05	-2.495313
7.333864	0.05	-2.505339
7.334697	0.05	-2.513021
7.335530	0.05	-2.515495
7.336364	0.05	-2.514844
7.337197	0.05	-2.516797
7.338030	0.05	-2.520703
7.338864	0.05	-2.523698
7.339697	0.05	-2.522786
7.340530	0.05	-2.523047
7.341364	0.05	-2.527995
7.342197	0.05	-2.532161
7.343030	0.05	-2.529557
7.343864	0.05	-2.526302
7.344697	0.05	-2.524219
7.345530	0.05	-2.529036
7.346364	0.05	-2.529818
7.347197	0.05	-2.533594
7.348030	0.05	-2.535547
7.348864	0.05	-2.538281
7.349697	0.05	-2.542969
7.350530	0.05	-2.546354
7.351364	0.05	-2.544141
7.352197	0.05	-2.542057
7.353030	0.05	-2.546354
7.353864	0.05	-2.558333
7.354697	0.05	-2.568359
7.355530	0.05	-2.573307
7.356364	0.05	-2.577604
7.357197	0.05	-2.579557
7.358030	0.05	-2.583333
7.358864	0.05	-2.583333
7.359697	0.05	-2.585938
7.360530	0.05	-2.586979
7.361364	0.05	-2.588281
7.362197	0.05	-2.586328
7.363030	0.05	-2.582031
7.363864	0.05	-2.580208
7.364697	0.05	-2.580990
7.365530	0.05	-2.582682
7.366364	0.05	-2.585026
7.367197	0.05	-2.587891
7.368030	0.05	-2.592578
7.368864	0.05	-2.595182
7.369697	0.05	-2.594141
7.370530	0.05	-2.589974
7.371364	0.05	-2.587500
7.372197	0.05	-2.593490
7.373030	0.05	-2.600130
7.373864	0.05	-2.607943
7.374697	0.05	-2.607161
7.375530	0.05	-2.609896
7.376364	0.05	-2.610938
7.377197	0.05	-2.614453
7.378030	0.05	-2.615234
7.378864	0.05	-2.619141
7.379697	0.05	-2.622786
7.380530	0.05	-2.628255
7.381364	0.05	-2.628255
7.382197	0.05	-2.633073
7.383030	0.05	-2.632813
7.383864	0.05	-2.632552
7.384697	0.05	-2.630859
7.385530	0.05	-2.633333
7.386364	0.05	-2.635026
7.387197	0.05	-2.635026
7.388030	0.05	-2.635156
7.388864	0.05	-2.637240
7.389697	0.05	-2.642969
7.390530	0.05	-2.642839
7.391364	0.05	-2.646354
7.392197	0.05	-2.640885
7.393030	0.05	-2.641276
7.393864	0.05	-2.640625
7.394697	0.05	-2.643229
7.395530	0.05	-2.649740
7.396364	0.05	-2.651172
7.397197	0.05	-2.653385
7.398030	0.05	-2.655339
7.398864	0.05	-2.659375
7.399697	0.05	-2.667057
7.400530	0.05	-2.669531
7.401364	0.05	-2.671354
7.402197	0.05	-2.666667
7.403030	0.05	-2.663411
7.403864	0.05	-2.664583
7.404697	0.05	-2.665625
7.405530	0.05	-2.667969
7.406364	0.05	-2.665495
7.407197	0.05	-2.666797
7.408030	0.05	-2.668750
7.408864	0.05	-2.671615
7.409697	0.05	-2.675781
7.410530	0.05	-2.680599
7.411364	0.05	-2.684245
7.412197	0.05	-2.691406
7.413030	0.05	-2.698958
7.413864	0.05	-2.706901
7.414697	0.05	-2.708333
7.415530	0.05	-2.708464
7.416364	0.05	-2.705729
7.417197	0.05	-2.704688
7.418030	0.05	-2.697005
7.418864	0.05	-2.701302
7.419697	0.05	-2.699349
7.420530	0.05	-2.705729
7.421364	0.05	-2.703906
7.422197	0.05	-2.709245
7.423030	0.05	-2.709245
7.423864	0.05	-2.710807
7.424697	0.05	-2.709766
7.425530	0.05	-2.713281
7.426364	0.05	-2.716536
7.427197	0.05	-2.718750
7.428030	0.05	-2.722135
7.428864	0.05	-2.727604
7.429697	0.05	-2.736719
7.430530	0.05	-2.738802
7.431364	0.05	-2.736458
7.432197	0.05	-2.734375
7.433030	0.05	-2.736849
7.433864	0.05	-2.738932
7.434697	0.05	-2.741016
7.435530	0.05	-2.741016
7.436364	0.05	-2.739714
7.437197	0.05	-2.743099
7.438030	0.05	-2.743620
7.438864	0.05	-2.735938
7.439697	0.05	-2.739453
7.440530	0.05	-2.735938
7.441364	0.05	-2.748047
7.442197	0.05	-2.742839
7.443030	0.05	-2.745573
7.443864	0.05	-2.744661
7.444697	0.05	-2.754427
7.445530	0.05	-2.748307
7.446364	0.05	-2.761068
7.447197	0.05	-2.747526
7.448030	0.05	-2.762370
7.448864	0.05	-2.763802
7.449697	0.05	-2.765234
7.450530	0.05	-2.773438
7.451364	0.05	-2.773568
7.452197	0.05	-2.782943
7.453030	0.05	-2.788932
7.453864	0.05	-2.785156
7.454697	0.05	-2.793750
7.455530	0.05	-2.787240
7.456364	0.05	-2.786068
7.457197	0.05	-2.790625
7.458030	0.05	-2.790885
7.458864	0.05	-2.798958
7.459697	0.05	-2.799349
7.460530	0.05	-2.797396
7.461364	0.05	-2.797526
7.462197	0.05	-2.795052
7.463030	0.05	-2.797526
7.463864	0.05	-2.800521
7.464697	0.05	-2.795052
7.465530	0.05	-2.797135
7.466364	0.05	-2.789193
7.467197	0.05	-2.781510
7.468030	0.05	-2.773698
7.468864	0.05	-2.770573
7.469697	0.05	-2.774349
7.470530	0.05	-2.777214
7.471364	0.05	-2.774609
7.472197	0.05	-2.774740
7.473030	0.05	-2.768620
7.473864	0.05	-2.766276
7.474697	0.05	-2.763281
7.475530	0.05	-2.760938
7.476364	0.05	-2.763021
7.477197	0.05	-2.761849
7.478030	0.05	-2.758203
7.478864	0.05	-2.756901
7.479697	0.05	-2.752214
7.480530	0.05	-2.751432
7.481364	0.05	-2.747917
7.482197	0.05	-2.739583
7.483030	0.05	-2.733333
7.483864	0.05	-2.725781
7.484697	0.05	-2.725260
7.485530	0.05	-2.725260
7.486364	0.05	-2.721745
7.487197	0.05	-2.720313
7.488030	0.05	-2.715495
7.488864	0.05	-2.710156
7.489697	0.05	-2.706380
7.490530	0.05	-2.699089
7.491364	0.05	-2.698307
7.492197	0.05	-2.695052
7.493030	0.05	-2.698177
7.493864	0.05	-2.697917
7.494697	0.05	-2.699089
7.495530	0.05	-2.704036
7.496364	0.05	-2.708724
7.497197	0.05	-2.711198
7.498030	0.05	-2.713802
7.498864	0.05	-2.714583
7.499697	0.05	-2.712240
7.500530	0.05	-2.708333
7.501364	0.05	-2.706250
7.502197	0.05	-2.711589
7.503030	0.05	-2.714844
7.503864	0.05	-2.718490
7.504697	0.05	-2.721484
7.505530	0.05	-2.722656
7.506364	0.05	-2.725000
7.507197	0.05	-2.729036
7.508030	0.05	-2.729818
7.508864	0.05	-2.733203
7.509697	0.05	-2.735938
7.510530	0.05	-2.746224
7.511364	0.05	-2.756641
7.512197	0.05	-2.764453
7.513030	0.05	-2.772526
7.513864	0.05	-2.777995
7.514697	0.05	-2.778255
7.515530	0.05	-2.774740
7.516364	0.05	-2.774219
7.517197	0.05	-2.777734
7.518030	0.05	-2.777344
7.518864	0.05	-2.778385
7.519697	0.05	-2.782813
7.520530	0.05	-2.789974
7.521364	0.05	-2.797917
7.522197	0.05	-2.802083
7.523030	0.05	-2.803646
7.523864	0.05	-2.800391
7.524697	0.05	-2.797917
7.525530	0.05	-2.797917
7.526364	0.05	-2.797396
7.527197	0.05	-2.800000
7.528030	0.05	-2.806510
7.528864	0.05	-2.808724
7.529697	0.05	-2.809635
7.530530	0.05	-2.805859
7.531364	0.05	-2.810807
7.532197	0.05	-2.813932
7.533030	0.05	-2.819922
7.533864	0.05	-2.820443
7.534697	0.05	-2.825130
7.535530	0.05	-2.829427
7.536364	0.05	-2.832552
7.537197	0.05	-2.828646
7.538030	0.05	-2.826823
7.538864	0.05	-2.824740
7.539697	0.05	-2.829948
7.540530	0.05	-2.833464
7.541364	0.05	-2.838802
7.542197	0.05	-2.841016
7.543030	0.05	-2.845182
7.543864	0.05	-2.851823
7.544697	0.05	-2.856771
7.545530	0.05	-2.854427
7.546364	0.05	-2.849219
7.547197	0.05	-2.845052
7.548030	0.05	-2.849479
7.548864	0.05	-2.851693
7.549697	0.05	-2.852214
7.550530	0.05	-2.849349
7.551364	0.05	-2.846094
7.552197	0.05	-2.849349
7.553030	0.05	-2.852865
7.553864	0.05	-2.858203
7.554697	0.05	-2.858464
7.555530	0.05	-2.859896
7.556364	0.05	-2.865365
7.557197	0.05	-2.868750
7.558030	0.05	-2.871094
7.558864	0.05	-2.868880
7.559697	0.05	-2.872396
7.560530	0.05	-2.875651
7.561364	0.05	-2.879557
7.562197	0.05	-2.879818
7.563030	0.05	-2.880990
7.563864	0.05	-2.886458
7.564697	0.05	-2.891146
7.565530	0.05	-2.892057
7.566364	0.05	-2.891536
7.567197	0.05	-2.890104
7.568030	0.05	-2.892839
7.568864	0.05	-2.893099
7.569697	0.05	-2.896615
7.570530	0.05	-2.895573
7.571364	0.05	-2.898958
7.572197	0.05	-2.897656
7.573030	0.05	-2.899349
7.573864	0.05	-2.898568
7.574697	0.05	-2.898177
7.575530	0.05	-2.901432
7.576364	0.05	-2.899479
7.577197	0.05	-2.903125
7.578030	0.05	-2.901432
7.578864	0.05	-2.900260
7.579697	0.05	-2.902083
7.580530	0.05	-2.904948
7.581364	0.05	-2.909245
7.582197	0.05	-2.905339
7.583030	0.05	-2.903255
7.583864	0.05	-2.906771
7.584697	0.05	-2.910026
7.585530	0.05	-2.911458
7.586364	0.05	-2.908984
7.587197	0.05	-2.908594
7.588030	0.05	-2.907422
7.588864	0.05	-2.905469
7.589697	0.05	-2.907422
7.590530	0.05	-2.914323
7.591364	0.05	-2.923177
7.592197	0.05	-2.925130
7.593030	0.05	-2.923828
7.593864	0.05	-2.924740
7.594697	0.05	-2.927995
7.595530	0.05	-2.928776
7.596364	0.05	-2.927344
7.597197	0.05	-2.927214
7.598030	0.05	-2.932943
7.598864	0.05	-2.937370
7.599697	0.05	-2.945052
7.600530	0.05	-2.945964
7.601364	0.05	-2.945964
7.602197	0.05	-2.946484
7.603030	0.05	-2.949089
7.603864	0.05	-2.946484
7.604697	0.05	-2.945833
7.605530	0.05	-2.940104
7.606364	0.05	-2.941927
7.607197	0.05	-2.939453
7.608030	0.05	-2.940755
7.608864	0.05	-2.937109
7.609697	0.05	-2.936719
7.610530	0.05	-2.933984
7.611364	0.05	-2.936979
7.612197	0.05	-2.934766
7.613030	0.05	-2.939453
7.613864	0.05	-2.940234
7.614697	0.05	-2.941146
7.615530	0.05	-2.941797
7.616364	0.05	-2.940495
7.617197	0.05	-2.937240
7.618030	0.05	-2.934115
7.618864	0.05	-2.938021
7.619697	0.05	-2.944792
7.620530	0.05	-2.950781
7.621364	0.05	-2.952474
7.622197	0.05	-2.949479
7.623030	0.05	-2.943490
7.623864	0.05	-2.943750
7.624697	0.05	-2.945313
7.625530	0.05	-2.946875
7.626364	0.05	-2.946484
7.627197	0.05	-2.948958
7.628030	0.05	-2.950911
7.628864	0.05	-2.950260
7.629697	0.05	-2.954036
7.630530	0.05	-2.960286
7.631364	0.05	-2.963542
7.632197	0.05	-2.963021
7.633030	0.05	-2.961589
7.633864	0.05	-2.963672
7.634697	0.05	-2.966146
7.635530	0.05	-2.966016
7.636364	0.05	-2.965625
7.637197	0.05	-2.966536
7.638030	0.05	-2.969271
7.638864	0.05	-2.972266
7.639697	0.05	-2.972396
7.640530	0.05	-2.972005
7.641364	0.05	-2.973568
7.642197	0.05	-2.976563
7.643030	0.05	-2.978906
7.643864	0.05	-2.980469
7.644697	0.05	-2.982422
7.645530	0.05	-2.986849
7.646364	0.05	-2.989974
7.647197	0.05	-2.992839
7.648030	0.05	-2.992969
7.648864	0.05	-2.988411
7.649697	0.05	-2.984115
7.650530	0.05	-2.984115
7.651364	0.05	-2.988802
7.652197	0.05	-2.995573
7.653030	0.05	-2.999219
7.653864	0.05	-3.003646
7.654697	0.05	-3.002734
7.655530	0.05	-3.002604
7.656364	0.05	-2.995313
7.657197	0.05	-2.994010
7.658030	0.05	-2.997526
7.658864	0.05	-3.001823
7.659697	0.05	-3.001823
7.660530	0.05	-2.996094
7.661364	0.05	-2.997266
7.662197	0.05	-2.999219
7.663030	0.05	-3.002734
7.663864	0.05	-3.005729
7.664697	0.05	-3.007292
7.665530	0.05	-3.005469
7.666364	0.05	-3.003776
7.667197	0.05	-3.005078
7.668030	0.05	-3.004688
7.668864	0.05	-3.002604
7.669697	0.05	-3.000130
7.670530	0.05	-3.001823
7.671364	0.05	-3.003125
7.672197	0.05	-3.001953
7.673030	0.05	-3.001432
7.673864	0.05	-3.002344
7.674697	0.05	-3.004427
7.675530	0.05	-3.002734
7.676364	0.05	-3.001172
7.677197	0.05	-3.002344
7.678030	0.05	-3.005339
7.678864	0.05	-3.011198
7.679697	0.05	-3.010026
7.680530	0.05	-3.007943
7.681364	0.05	-3.006250
7.682197	0.05	-3.010026
7.683030	0.05	-3.016667
7.683864	0.05	-3.016016
7.684697	0.05	-3.015234
7.685530	0.05	-3.013151
7.686364	0.05	-3.014844
7.687197	0.05	-3.016927
7.688030	0.05	-3.021875
7.688864	0.05	-3.027083
7.689697	0.05	-3.030859
7.690530	0.05	-3.030990
7.691364	0.05	-3.033073
7.692197	0.05	-3.034505
7.693030	0.05	-3.039974
7.693864	0.05	-3.038151
7.694697	0.05	-3.034896
7.695530	0.05	-3.030078
7.696364	0.05	-3.030990
7.697197	0.05	-3.033203
7.698030	0.05	-3.034505
7.698864	0.05	-3.038021
7.699697	0.05	-3.037891
7.700530	0.05	-3.036979
7.701364	0.05	-3.034766
7.702197	0.05	-3.034766
7.703030	0.05	-3.034505
7.703864	0.05	-3.031641
7.704697	0.05	-3.029688
7.705530	0.05	-3.029818
7.706364	0.05	-3.030599
7.707197	0.05	-3.032031
7.708030	0.05	-3.033073
7.708864	0.05	-3.033333
7.709697	0.05	-3.032813
7.710530	0.05	-3.030859
7.711364	0.05	-3.033464
7.712197	0.05	-3.036979
7.713030	0.05	-3.040365
7.713864	0.05	-3.040365
7.714697	0.05	-3.041146
7.715530	0.05	-3.043880
7.716364	0.05	-3.038932
7.717197	0.05	-3.038542
7.718030	0.05	-3.040885
7.718864	0.05	-3.034375
7.719697	0.05	-3.051432
7.720530	0.05	-3.045703
7.721364	0.05	-3.057161
7.722197	0.05	-3.045833
7.723030	0.05	-3.045703
7.723864	0.05	-3.042708
7.724697	0.05	-3.046354
7.725530	0.05	-3.036719
7.726364	0.05	-3.047266
7.727197	0.05	-3.033594
7.728030	0.05	-3.043880
7.728864	0.05	-3.046484
7.729697	0.05	-3.041797
7.730530	0.05	-3.048958
7.731364	0.05	-3.039844
7.732197	0.05	-3.046094
7.733030	0.05	-3.048177
7.733864	0.05	-3.045833
7.734697	0.05	-3.053646
7.735530	0.05	-3.051953
7.736364	0.05	-3.050130
7.737197	0.05	-3.051302
7.738030	0.05	-3.049219
7.738864	0.05	-3.057943
7.739697	0.05	-3.061849
7.740530	0.05	-3.061589
7.741364	0.05	-3.061328
7.742197	0.05	-3.060677
7.743030	0.05	-3.060286
7.743864	0.05	-3.065365
7.744697	0.05	-3.057943
7.745530	0.05	-3.059896
7.746364	0.05	-3.057292
7.747197	0.05	-3.057422
7.748030	0.05	-3.059635
7.748864	0.05	-3.056120
7.749697	0.05	-3.055859
7.750530	0.05	-3.052214
7.751364	0.05	-3.045703
7.752197	0.05	-3.045964
7.753030	0.05	-3.045182
7.753864	0.05	-3.046484
7.754697	0.05	-3.051042
7.755530	0.05	-3.049219
7.756364	0.05	-3.057422
7.757197	0.05	-3.055469
7.758030	0.05	-3.058333
7.758864	0.05	-3.060807
7.759697	0.05	-3.066667
7.760530	0.05	-3.069401
7.761364	0.05	-3.070833
7.762197	0.05	-3.067969
7.763030	0.05	-3.070833
7.763864	0.05	-3.068490
7.764697	0.05	-3.065755
7.765530	0.05	-3.063542
7.766364	0.05	-3.060938
7.767197	0.05	-3.061068
7.768030	0.05	-3.059245
7.768864	0.05	-3.054557
7.769697	0.05	-3.053125
7.770530	0.05	-3.047917
7.771364	0.05	-3.047396
7.772197	0.05	-3.046094
7.773030	0.05	-3.042448
7.773864	0.05	-3.044661
7.774697	0.05	-3.040365
7.775530	0.05	-3.048438
7.776364	0.05	-3.045964
7.777197	0.05	-3.047266
7.778030	0.05	-3.043229
7.778864	0.05	-3.045833
7.779697	0.05	-3.046354
7.780530	0.05	-3.049349
7.781364	0.05	-3.047005
7.782197	0.05	-3.048177
7.783030	0.05	-3.048307
7.783864	0.05	-3.048307
7.784697	0.05	-3.048438
7.785530	0.05	-3.050781
7.786364	0.05	-3.053906
7.787197	0.05	-3.054818
7.788030	0.05	-3.049740
7.788864	0.05	-3.050911
7.789697	0.05	-3.052344
7.790530	0.05	-3.057682
7.791364	0.05	-3.061589
7.792197	0.05	-3.065885
7.793030	0.05	-3.067839
7.793864	0.05	-3.064974
7.794697	0.05	-3.061719
7.795530	0.05	-3.063542
7.796364	0.05	-3.065234
7.797197	0.05	-3.068099
7.798030	0.05	-3.063411
7.798864	0.05	-3.058203
7.799697	0.05	-3.057422
7.800530	0.05	-3.058203
7.801364	0.05	-3.059505
7.802197	0.05	-3.059896
7.803030	0.05	-3.061198
7.803864	0.05	-3.062109
7.804697	0.05	-3.065625
7.805530	0.05	-3.069271
7.806364	0.05	-3.073307
7.807197	0.05	-3.073828
7.808030	0.05	-3.072005
7.808864	0.05	-3.070833
