File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/677.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	PHB 10ug/mL
Injection Number	34
Position	2
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Calibration Standard
Status	Finished
Injection Date	3/10/2023
Injection Time	5:08:57 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000114
Time Max. (min)	8.022614
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.505339
Signal Max.	64,955.890234
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
6.690947	0.05	14.809375
6.691780	0.05	14.744271
6.692614	0.05	14.686719
6.693447	0.05	14.619010
6.694280	0.05	14.534896
6.695114	0.05	14.476302
6.695947	0.05	14.442188
6.696780	0.05	14.402865
6.697614	0.05	14.329688
6.698447	0.05	14.273698
6.699280	0.05	14.259375
6.700114	0.05	14.244271
6.700947	0.05	14.191927
6.701780	0.05	14.093359
6.702614	0.05	13.993099
6.703447	0.05	13.915625
6.704280	0.05	13.869922
6.705114	0.05	13.822526
6.705947	0.05	13.729557
6.706780	0.05	13.607031
6.707614	0.05	13.497266
6.708447	0.05	13.406380
6.709280	0.05	13.358464
6.710114	0.05	13.324609
6.710947	0.05	13.300000
6.711780	0.05	13.257422
6.712614	0.05	13.174870
6.713447	0.05	13.093620
6.714280	0.05	13.021354
6.715114	0.05	12.982813
6.715947	0.05	12.967839
6.716780	0.05	12.934245
6.717614	0.05	12.904036
6.718447	0.05	12.858333
6.719280	0.05	12.816667
6.720114	0.05	12.762760
6.720947	0.05	12.698438
6.721780	0.05	12.648698
6.722614	0.05	12.619271
6.723447	0.05	12.604036
6.724280	0.05	12.543880
6.725114	0.05	12.455469
6.725947	0.05	12.370573
6.726780	0.05	12.339974
6.727614	0.05	12.329036
6.728447	0.05	12.288411
6.729280	0.05	12.208333
6.730114	0.05	12.119271
6.730947	0.05	12.070833
6.731780	0.05	12.045052
6.732614	0.05	12.013411
6.733447	0.05	11.969661
6.734280	0.05	11.913932
6.735114	0.05	11.867057
6.735947	0.05	11.840885
6.736780	0.05	11.834375
6.737614	0.05	11.804427
6.738447	0.05	11.736589
6.739280	0.05	11.659115
6.740114	0.05	11.599609
6.740947	0.05	11.558464
6.741780	0.05	11.502083
6.742614	0.05	11.430208
6.743447	0.05	11.351563
6.744280	0.05	11.293750
6.745114	0.05	11.267969
6.745947	0.05	11.253516
6.746780	0.05	11.231641
6.747614	0.05	11.191667
6.748447	0.05	11.163932
6.749280	0.05	11.142839
6.750114	0.05	11.101953
6.750947	0.05	11.049870
6.751780	0.05	11.012891
6.752614	0.05	10.999609
6.753447	0.05	10.959375
6.754280	0.05	10.891536
6.755114	0.05	10.843620
6.755947	0.05	10.822396
6.756780	0.05	10.794792
6.757614	0.05	10.735286
6.758447	0.05	10.648438
6.759280	0.05	10.572526
6.760114	0.05	10.497135
6.760947	0.05	10.428776
6.761780	0.05	10.345182
6.762614	0.05	10.270052
6.763447	0.05	10.225781
6.764280	0.05	10.210938
6.765114	0.05	10.187370
6.765947	0.05	10.147526
6.766780	0.05	10.088281
6.767614	0.05	10.020964
6.768447	0.05	9.953385
6.769280	0.05	9.905339
6.770114	0.05	9.871615
6.770947	0.05	9.841667
6.771780	0.05	9.782161
6.772614	0.05	9.722396
6.773447	0.05	9.662240
6.774280	0.05	9.626042
6.775114	0.05	9.584635
6.775947	0.05	9.527995
6.776780	0.05	9.482422
6.777614	0.05	9.461849
6.778447	0.05	9.459375
6.779280	0.05	9.428255
6.780114	0.05	9.374609
6.780947	0.05	9.314323
6.781780	0.05	9.252995
6.782614	0.05	9.192969
6.783447	0.05	9.136979
6.784280	0.05	9.100521
6.785114	0.05	9.062370
6.785947	0.05	9.006510
6.786780	0.05	8.909115
6.787614	0.05	8.812891
6.788447	0.05	8.741276
6.789280	0.05	8.706641
6.790114	0.05	8.673698
6.790947	0.05	8.641146
6.791780	0.05	8.621875
6.792614	0.05	8.610026
6.793447	0.05	8.588411
6.794280	0.05	8.563281
6.795114	0.05	8.527995
6.795947	0.05	8.460286
6.796780	0.05	8.373047
6.797614	0.05	8.309115
6.798447	0.05	8.280859
6.799280	0.05	8.267708
6.800114	0.05	8.263411
6.800947	0.05	8.266146
6.801780	0.05	8.261719
6.802614	0.05	8.207422
6.803447	0.05	8.110547
6.804280	0.05	8.016276
6.805114	0.05	7.956250
6.805947	0.05	7.924740
6.806780	0.05	7.885417
6.807614	0.05	7.841016
6.808447	0.05	7.809115
6.809280	0.05	7.795182
6.810114	0.05	7.791667
6.810947	0.05	7.777344
6.811780	0.05	7.733464
6.812614	0.05	7.654688
6.813447	0.05	7.566927
6.814280	0.05	7.477474
6.815114	0.05	7.400391
6.815947	0.05	7.321745
6.816780	0.05	7.269792
6.817614	0.05	7.250391
6.818447	0.05	7.258724
6.819280	0.05	7.264453
6.820114	0.05	7.239844
6.820947	0.05	7.198438
6.821780	0.05	7.149870
6.822614	0.05	7.110026
6.823447	0.05	7.065365
6.824280	0.05	7.017318
6.825114	0.05	6.971224
6.825947	0.05	6.915885
6.826780	0.05	6.849479
6.827614	0.05	6.780859
6.828447	0.05	6.730729
6.829280	0.05	6.710677
6.830114	0.05	6.695052
6.830947	0.05	6.681901
6.831780	0.05	6.660807
6.832614	0.05	6.644922
6.833447	0.05	6.624089
6.834280	0.05	6.595052
6.835114	0.05	6.556120
6.835947	0.05	6.515365
6.836780	0.05	6.457682
6.837614	0.05	6.408464
6.838447	0.05	6.370964
6.839280	0.05	6.354297
6.840114	0.05	6.342708
6.840947	0.05	6.324609
6.841780	0.05	6.319661
6.842614	0.05	6.311458
6.843447	0.05	6.294010
6.844280	0.05	6.253385
6.845114	0.05	6.201953
6.845947	0.05	6.147656
6.846780	0.05	6.100000
6.847614	0.05	6.049740
6.848447	0.05	5.997266
6.849280	0.05	5.952083
6.850114	0.05	5.918750
6.850947	0.05	5.882682
6.851780	0.05	5.851953
6.852614	0.05	5.825391
6.853447	0.05	5.818880
6.854280	0.05	5.810286
6.855114	0.05	5.806771
6.855947	0.05	5.788672
6.856780	0.05	5.744141
6.857614	0.05	5.677995
6.858447	0.05	5.615625
6.859280	0.05	5.567578
6.860114	0.05	5.537109
6.860947	0.05	5.538932
6.861780	0.05	5.563932
6.862614	0.05	5.591016
6.863447	0.05	5.592448
6.864280	0.05	5.561589
6.865114	0.05	5.501432
6.865947	0.05	5.434375
6.866780	0.05	5.385417
6.867614	0.05	5.351432
6.868447	0.05	5.316016
6.869280	0.05	5.270182
6.870114	0.05	5.242448
6.870947	0.05	5.248568
6.871780	0.05	5.257813
6.872614	0.05	5.238542
6.873447	0.05	5.187109
6.874280	0.05	5.132292
6.875114	0.05	5.084245
6.875947	0.05	5.032552
6.876780	0.05	4.980990
6.877614	0.05	4.933594
6.878447	0.05	4.893880
6.879280	0.05	4.851693
6.880114	0.05	4.806771
6.880947	0.05	4.774479
6.881780	0.05	4.756380
6.882614	0.05	4.747135
6.883447	0.05	4.744922
6.884280	0.05	4.744792
6.885114	0.05	4.743099
6.885947	0.05	4.708333
6.886780	0.05	4.662891
6.887614	0.05	4.620573
6.888447	0.05	4.592188
6.889280	0.05	4.566406
6.890114	0.05	4.551953
6.890947	0.05	4.537891
6.891780	0.05	4.525651
6.892614	0.05	4.499479
6.893447	0.05	4.472656
6.894280	0.05	4.460286
6.895114	0.05	4.445964
6.895947	0.05	4.412760
6.896780	0.05	4.349479
6.897614	0.05	4.292839
6.898447	0.05	4.260286
6.899280	0.05	4.235286
6.900114	0.05	4.208333
6.900947	0.05	4.179427
6.901780	0.05	4.168880
6.902614	0.05	4.168620
6.903447	0.05	4.166927
6.904280	0.05	4.145182
6.905114	0.05	4.114844
6.905947	0.05	4.105729
6.906780	0.05	4.106901
6.907614	0.05	4.092057
6.908447	0.05	4.046745
6.909280	0.05	3.994922
6.910114	0.05	3.946224
6.910947	0.05	3.911849
6.911780	0.05	3.887630
6.912614	0.05	3.884896
6.913447	0.05	3.877083
6.914280	0.05	3.859635
6.915114	0.05	3.835026
6.915947	0.05	3.822005
6.916780	0.05	3.813151
6.917614	0.05	3.799219
6.918447	0.05	3.755859
6.919280	0.05	3.693750
6.920114	0.05	3.613802
6.920947	0.05	3.545833
6.921780	0.05	3.510417
6.922614	0.05	3.509766
6.923447	0.05	3.517969
6.924280	0.05	3.506641
6.925114	0.05	3.474219
6.925947	0.05	3.430469
6.926780	0.05	3.402865
6.927614	0.05	3.383724
6.928447	0.05	3.384635
6.929280	0.05	3.379818
6.930114	0.05	3.354557
6.930947	0.05	3.304688
6.931780	0.05	3.248698
6.932614	0.05	3.211589
6.933447	0.05	3.199609
6.934280	0.05	3.198047
6.935114	0.05	3.194401
6.935947	0.05	3.189844
6.936780	0.05	3.187109
6.937614	0.05	3.183073
6.938447	0.05	3.165104
6.939280	0.05	3.129167
6.940114	0.05	3.093750
6.940947	0.05	3.062109
6.941780	0.05	3.032813
6.942614	0.05	3.004948
6.943447	0.05	2.984245
6.944280	0.05	2.974609
6.945114	0.05	2.963281
6.945947	0.05	2.937500
6.946780	0.05	2.902865
6.947614	0.05	2.873177
6.948447	0.05	2.864453
6.949280	0.05	2.869010
6.950114	0.05	2.866146
6.950947	0.05	2.847786
6.951780	0.05	2.811458
6.952614	0.05	2.776953
6.953447	0.05	2.756380
6.954280	0.05	2.746615
6.955114	0.05	2.735026
6.955947	0.05	2.722005
6.956780	0.05	2.719271
6.957614	0.05	2.737630
6.958447	0.05	2.742708
6.959280	0.05	2.722656
6.960114	0.05	2.668359
6.960947	0.05	2.618229
6.961780	0.05	2.580990
6.962614	0.05	2.560677
6.963447	0.05	2.544401
6.964280	0.05	2.533724
6.965114	0.05	2.521745
6.965947	0.05	2.507422
6.966780	0.05	2.499740
6.967614	0.05	2.491536
6.968447	0.05	2.478906
6.969280	0.05	2.458333
6.970114	0.05	2.435417
6.970947	0.05	2.417969
6.971780	0.05	2.405078
6.972614	0.05	2.403125
6.973447	0.05	2.402604
6.974280	0.05	2.385807
6.975114	0.05	2.360807
6.975947	0.05	2.349219
6.976780	0.05	2.346354
6.977614	0.05	2.344010
6.978447	0.05	2.322917
6.979280	0.05	2.296354
6.980114	0.05	2.268750
6.980947	0.05	2.239714
6.981780	0.05	2.220443
6.982614	0.05	2.202995
6.983447	0.05	2.177214
6.984280	0.05	2.152865
6.985114	0.05	2.119010
6.985947	0.05	2.078125
6.986780	0.05	2.027995
6.987614	0.05	1.997656
6.988447	0.05	1.987500
6.989280	0.05	1.979167
6.990114	0.05	1.963281
6.990947	0.05	1.942969
6.991780	0.05	1.933594
6.992614	0.05	1.921484
6.993447	0.05	1.912500
6.994280	0.05	1.905339
6.995114	0.05	1.910807
6.995947	0.05	1.926042
6.996780	0.05	1.936198
6.997614	0.05	1.933073
6.998447	0.05	1.912891
6.999280	0.05	1.895573
7.000114	0.05	1.880078
7.000947	0.05	1.872656
7.001780	0.05	1.857422
7.002614	0.05	1.838411
7.003447	0.05	1.825651
7.004280	0.05	1.814323
7.005114	0.05	1.801302
7.005947	0.05	1.766927
7.006780	0.05	1.727734
7.007614	0.05	1.687891
7.008447	0.05	1.672266
7.009280	0.05	1.673177
7.010114	0.05	1.674349
7.010947	0.05	1.658594
7.011780	0.05	1.628125
7.012614	0.05	1.597917
7.013447	0.05	1.579948
7.014280	0.05	1.561589
7.015114	0.05	1.555729
7.015947	0.05	1.547656
7.016780	0.05	1.547396
7.017614	0.05	1.538542
7.018447	0.05	1.521875
7.019280	0.05	1.499740
7.020114	0.05	1.477604
7.020947	0.05	1.463932
7.021780	0.05	1.457943
7.022614	0.05	1.450260
7.023447	0.05	1.428646
7.024280	0.05	1.399479
7.025114	0.05	1.384115
7.025947	0.05	1.387370
7.026780	0.05	1.394271
7.027614	0.05	1.383333
7.028447	0.05	1.359896
7.029280	0.05	1.345573
7.030114	0.05	1.345443
7.030947	0.05	1.351432
7.031780	0.05	1.347917
7.032614	0.05	1.333594
7.033447	0.05	1.307292
7.034280	0.05	1.282813
7.035114	0.05	1.269010
7.035947	0.05	1.264583
7.036780	0.05	1.243359
7.037614	0.05	1.206120
7.038447	0.05	1.168750
7.039280	0.05	1.146745
7.040114	0.05	1.136589
7.040947	0.05	1.133594
7.041780	0.05	1.132552
7.042614	0.05	1.125911
7.043447	0.05	1.110807
7.044280	0.05	1.094010
7.045114	0.05	1.083854
7.045947	0.05	1.072917
7.046780	0.05	1.063672
7.047614	0.05	1.047656
7.048447	0.05	1.023828
7.049280	0.05	0.983333
7.050114	0.05	0.940234
7.050947	0.05	0.911328
7.051780	0.05	0.901693
7.052614	0.05	0.908203
7.053447	0.05	0.913802
7.054280	0.05	0.905469
7.055114	0.05	0.882813
7.055947	0.05	0.862630
7.056780	0.05	0.847135
7.057614	0.05	0.836458
7.058447	0.05	0.819401
7.059280	0.05	0.804948
7.060114	0.05	0.792708
7.060947	0.05	0.779557
7.061780	0.05	0.759766
7.062614	0.05	0.740234
7.063447	0.05	0.723698
7.064280	0.05	0.722786
7.065114	0.05	0.731771
7.065947	0.05	0.733203
7.066780	0.05	0.722526
7.067614	0.05	0.697526
7.068447	0.05	0.678255
7.069280	0.05	0.665885
7.070114	0.05	0.660677
7.070947	0.05	0.656120
7.071780	0.05	0.646224
7.072614	0.05	0.631771
7.073447	0.05	0.621224
7.074280	0.05	0.610547
7.075114	0.05	0.593490
7.075947	0.05	0.568359
7.076780	0.05	0.545052
7.077614	0.05	0.526953
7.078447	0.05	0.514193
7.079280	0.05	0.504688
7.080114	0.05	0.499219
7.080947	0.05	0.491927
7.081780	0.05	0.475781
7.082614	0.05	0.451693
7.083447	0.05	0.426172
7.084280	0.05	0.404818
7.085114	0.05	0.391927
7.085947	0.05	0.383854
7.086780	0.05	0.378646
7.087614	0.05	0.375391
7.088447	0.05	0.373568
7.089280	0.05	0.374219
7.090114	0.05	0.360807
7.090947	0.05	0.341797
7.091780	0.05	0.320313
7.092614	0.05	0.312240
7.093447	0.05	0.307943
7.094280	0.05	0.306120
7.095114	0.05	0.304427
7.095947	0.05	0.303125
7.096780	0.05	0.293490
7.097614	0.05	0.278385
7.098447	0.05	0.258333
7.099280	0.05	0.243099
7.100114	0.05	0.224740
7.100947	0.05	0.207813
7.101780	0.05	0.201563
7.102614	0.05	0.204688
7.103447	0.05	0.203906
7.104280	0.05	0.190365
7.105114	0.05	0.167578
7.105947	0.05	0.144401
7.106780	0.05	0.119401
7.107614	0.05	0.098307
7.108447	0.05	0.082552
7.109280	0.05	0.073828
7.110114	0.05	0.066276
7.110947	0.05	0.058984
7.111780	0.05	0.047135
7.112614	0.05	0.036198
7.113447	0.05	0.022526
7.114280	0.05	0.009896
7.115114	0.05	0.000521
7.115947	0.05	-0.005729
7.116780	0.05	-0.010026
7.117614	0.05	-0.016146
7.118447	0.05	-0.022135
7.119280	0.05	-0.028776
7.120114	0.05	-0.038281
7.120947	0.05	-0.052995
7.121780	0.05	-0.070313
7.122614	0.05	-0.089063
7.123447	0.05	-0.097396
7.124280	0.05	-0.103125
7.125114	0.05	-0.107031
7.125947	0.05	-0.120313
7.126780	0.05	-0.133073
7.127614	0.05	-0.142057
7.128447	0.05	-0.144922
7.129280	0.05	-0.151172
7.130114	0.05	-0.163932
7.130947	0.05	-0.178516
7.131780	0.05	-0.187500
7.132614	0.05	-0.193880
7.133447	0.05	-0.211458
7.134280	0.05	-0.237370
7.135114	0.05	-0.260938
7.135947	0.05	-0.277214
7.136780	0.05	-0.287370
7.137614	0.05	-0.298438
7.138447	0.05	-0.304688
7.139280	0.05	-0.307943
7.140114	0.05	-0.314193
7.140947	0.05	-0.319531
7.141780	0.05	-0.325781
7.142614	0.05	-0.325130
7.143447	0.05	-0.334375
7.144280	0.05	-0.348047
7.145114	0.05	-0.370703
7.145947	0.05	-0.381901
7.146780	0.05	-0.391016
7.147614	0.05	-0.398047
7.148447	0.05	-0.409115
7.149280	0.05	-0.423438
7.150114	0.05	-0.434896
7.150947	0.05	-0.447135
7.151780	0.05	-0.460417
7.152614	0.05	-0.465885
7.153447	0.05	-0.463021
7.154280	0.05	-0.446224
7.155114	0.05	-0.437240
7.155947	0.05	-0.438672
7.156780	0.05	-0.452865
7.157614	0.05	-0.470313
7.158447	0.05	-0.490104
7.159280	0.05	-0.504948
7.160114	0.05	-0.511328
7.160947	0.05	-0.515885
7.161780	0.05	-0.520833
7.162614	0.05	-0.535026
7.163447	0.05	-0.546615
7.164280	0.05	-0.555599
7.165114	0.05	-0.564974
7.165947	0.05	-0.574740
7.166780	0.05	-0.584896
7.167614	0.05	-0.589063
7.168447	0.05	-0.590885
7.169280	0.05	-0.593620
7.170114	0.05	-0.595443
7.170947	0.05	-0.596745
7.171780	0.05	-0.599219
7.172614	0.05	-0.606901
7.173447	0.05	-0.622266
7.174280	0.05	-0.636589
7.175114	0.05	-0.645964
7.175947	0.05	-0.652214
7.176780	0.05	-0.657813
7.177614	0.05	-0.671875
7.178447	0.05	-0.682943
7.179280	0.05	-0.700000
7.180114	0.05	-0.710677
7.180947	0.05	-0.714453
7.181780	0.05	-0.715104
7.182614	0.05	-0.719792
7.183447	0.05	-0.730339
7.184280	0.05	-0.735286
7.185114	0.05	-0.731510
7.185947	0.05	-0.729427
7.186780	0.05	-0.730859
7.187614	0.05	-0.740885
7.188447	0.05	-0.753776
7.189280	0.05	-0.770703
7.190114	0.05	-0.780208
7.190947	0.05	-0.783203
7.191780	0.05	-0.786458
7.192614	0.05	-0.795573
7.193447	0.05	-0.807552
7.194280	0.05	-0.819922
7.195114	0.05	-0.825000
7.195947	0.05	-0.836849
7.196780	0.05	-0.837630
7.197614	0.05	-0.848307
7.198447	0.05	-0.855208
7.199280	0.05	-0.873047
7.200114	0.05	-0.882161
7.200947	0.05	-0.883333
7.201780	0.05	-0.876823
7.202614	0.05	-0.876172
7.203447	0.05	-0.883333
7.204280	0.05	-0.904297
7.205114	0.05	-0.928125
7.205947	0.05	-0.949740
7.206780	0.05	-0.958464
7.207614	0.05	-0.969141
7.208447	0.05	-0.970573
7.209280	0.05	-0.970313
7.210114	0.05	-0.959245
7.210947	0.05	-0.959375
7.211780	0.05	-0.967188
7.212614	0.05	-0.979427
7.213447	0.05	-0.990104
7.214280	0.05	-0.999349
7.215114	0.05	-1.010156
7.215947	0.05	-1.013151
7.216780	0.05	-1.017057
7.217614	0.05	-1.021094
7.218447	0.05	-1.025911
7.219280	0.05	-1.028776
7.220114	0.05	-1.031510
7.220947	0.05	-1.035417
7.221780	0.05	-1.043750
7.222614	0.05	-1.055339
7.223447	0.05	-1.069661
7.224280	0.05	-1.078125
7.225114	0.05	-1.077995
7.225947	0.05	-1.084635
7.226780	0.05	-1.090495
7.227614	0.05	-1.097526
7.228447	0.05	-1.101432
7.229280	0.05	-1.104297
7.230114	0.05	-1.114453
7.230947	0.05	-1.127995
7.231780	0.05	-1.144922
7.232614	0.05	-1.161979
7.233447	0.05	-1.170964
7.234280	0.05	-1.178385
7.235114	0.05	-1.178516
7.235947	0.05	-1.172656
7.236780	0.05	-1.166667
7.237614	0.05	-1.164974
7.238447	0.05	-1.176432
7.239280	0.05	-1.190625
7.240114	0.05	-1.203516
7.240947	0.05	-1.209896
7.241780	0.05	-1.214323
7.242614	0.05	-1.219271
7.243447	0.05	-1.228516
7.244280	0.05	-1.240495
7.245114	0.05	-1.251172
7.245947	0.05	-1.259375
7.246780	0.05	-1.266927
7.247614	0.05	-1.274219
7.248447	0.05	-1.280078
7.249280	0.05	-1.280078
7.250114	0.05	-1.274349
7.250947	0.05	-1.257552
7.251780	0.05	-1.247917
7.252614	0.05	-1.247786
7.253447	0.05	-1.258333
7.254280	0.05	-1.270182
7.255114	0.05	-1.272266
7.255947	0.05	-1.273828
7.256780	0.05	-1.272526
7.257614	0.05	-1.278255
7.258447	0.05	-1.289844
7.259280	0.05	-1.298307
7.260114	0.05	-1.307161
7.260947	0.05	-1.310677
7.261780	0.05	-1.319531
7.262614	0.05	-1.333073
7.263447	0.05	-1.345313
7.264280	0.05	-1.352734
7.265114	0.05	-1.354557
7.265947	0.05	-1.359766
7.266780	0.05	-1.361979
7.267614	0.05	-1.360547
7.268447	0.05	-1.361589
7.269280	0.05	-1.371094
7.270114	0.05	-1.383333
7.270947	0.05	-1.391146
7.271780	0.05	-1.395964
7.272614	0.05	-1.397656
7.273447	0.05	-1.405599
7.274280	0.05	-1.409635
7.275114	0.05	-1.417708
7.275947	0.05	-1.421615
7.276780	0.05	-1.429948
7.277614	0.05	-1.437370
7.278447	0.05	-1.442969
7.279280	0.05	-1.445182
7.280114	0.05	-1.445703
7.280947	0.05	-1.442057
7.281780	0.05	-1.441146
7.282614	0.05	-1.442448
7.283447	0.05	-1.447917
7.284280	0.05	-1.445443
7.285114	0.05	-1.446224
7.285947	0.05	-1.447526
7.286780	0.05	-1.459375
7.287614	0.05	-1.462891
7.288447	0.05	-1.471224
7.289280	0.05	-1.477995
7.290114	0.05	-1.491797
7.290947	0.05	-1.500000
7.291780	0.05	-1.504557
7.292614	0.05	-1.504818
7.293447	0.05	-1.503385
7.294280	0.05	-1.504688
7.295114	0.05	-1.511979
7.295947	0.05	-1.524349
7.296780	0.05	-1.536589
7.297614	0.05	-1.540365
7.298447	0.05	-1.544661
7.299280	0.05	-1.550781
7.300114	0.05	-1.559766
7.300947	0.05	-1.561719
7.301780	0.05	-1.559896
7.302614	0.05	-1.557943
7.303447	0.05	-1.560677
7.304280	0.05	-1.560547
7.305114	0.05	-1.564844
7.305947	0.05	-1.571484
7.306780	0.05	-1.583333
7.307614	0.05	-1.594922
7.308447	0.05	-1.603516
7.309280	0.05	-1.606901
7.310114	0.05	-1.605339
7.310947	0.05	-1.607031
7.311780	0.05	-1.608333
7.312614	0.05	-1.607161
7.313447	0.05	-1.603385
7.314280	0.05	-1.607813
7.315114	0.05	-1.622266
7.315947	0.05	-1.639974
7.316780	0.05	-1.649609
7.317614	0.05	-1.649349
7.318447	0.05	-1.648438
7.319280	0.05	-1.649740
7.320114	0.05	-1.654948
7.320947	0.05	-1.657552
7.321780	0.05	-1.659635
7.322614	0.05	-1.664193
7.323447	0.05	-1.667318
7.324280	0.05	-1.670313
7.325114	0.05	-1.673698
7.325947	0.05	-1.683333
7.326780	0.05	-1.691276
7.327614	0.05	-1.701302
7.328447	0.05	-1.703906
7.329280	0.05	-1.713411
7.330114	0.05	-1.716536
7.330947	0.05	-1.716927
7.331780	0.05	-1.714453
7.332614	0.05	-1.717057
7.333447	0.05	-1.724479
7.334280	0.05	-1.732292
7.335114	0.05	-1.736198
7.335947	0.05	-1.739583
7.336780	0.05	-1.738672
7.337614	0.05	-1.738021
7.338447	0.05	-1.740234
7.339280	0.05	-1.745443
7.340114	0.05	-1.754948
7.340947	0.05	-1.765885
7.341780	0.05	-1.777474
7.342614	0.05	-1.784375
7.343447	0.05	-1.790365
7.344280	0.05	-1.800000
7.345114	0.05	-1.813151
7.345947	0.05	-1.820964
7.346780	0.05	-1.819401
7.347614	0.05	-1.815365
7.348447	0.05	-1.810156
7.349280	0.05	-1.810938
7.350114	0.05	-1.812891
7.350947	0.05	-1.816406
7.351780	0.05	-1.818359
7.352614	0.05	-1.816276
7.353447	0.05	-1.816797
7.354280	0.05	-1.816667
7.355114	0.05	-1.822917
7.355947	0.05	-1.830469
7.356780	0.05	-1.838932
7.357614	0.05	-1.837760
7.358447	0.05	-1.833594
7.359280	0.05	-1.835547
7.360114	0.05	-1.848438
7.360947	0.05	-1.862109
7.361780	0.05	-1.867708
7.362614	0.05	-1.872135
7.363447	0.05	-1.876432
7.364280	0.05	-1.880078
7.365114	0.05	-1.879167
7.365947	0.05	-1.874479
7.366780	0.05	-1.876432
7.367614	0.05	-1.886068
7.368447	0.05	-1.896224
7.369280	0.05	-1.903646
7.370114	0.05	-1.903255
7.370947	0.05	-1.905339
7.371780	0.05	-1.910547
7.372614	0.05	-1.917448
7.373447	0.05	-1.922135
7.374280	0.05	-1.924089
7.375114	0.05	-1.928906
7.375947	0.05	-1.934245
7.376780	0.05	-1.934635
7.377614	0.05	-1.933203
7.378447	0.05	-1.933854
7.379280	0.05	-1.938021
7.380114	0.05	-1.943490
7.380947	0.05	-1.950651
7.381780	0.05	-1.960156
7.382614	0.05	-1.964974
7.383447	0.05	-1.965755
7.384280	0.05	-1.964974
7.385114	0.05	-1.968359
7.385947	0.05	-1.973958
7.386780	0.05	-1.972917
7.387614	0.05	-1.967318
7.388447	0.05	-1.963021
7.389280	0.05	-1.960938
7.390114	0.05	-1.963802
